Timestamp,Price
2025-09-07 00:19:05,179.0
2025-09-07 00:19:11,1049.0
2025-09-07 00:25:23,199.0
2025-09-07 00:25:27,1049.0
2025-09-07 00:27:15,199.0
2025-09-07 00:27:54,179.0
2025-09-07 00:33:57,31.0
2025-09-07 00:34:15,1049.0
2025-09-07 00:34:24,199.0
2025-09-07 00:34:25,1049.0
2025-09-07 00:34:25,199.0
2025-09-07 00:35:12,35.0
2025-09-07 00:41:40,199.0
2025-09-07 00:43:49,199.0
