Timestamp,Price
2025-09-07 00:20:55,355.0
2025-09-07 00:27:00,355.0
2025-09-07 00:28:26,355.0
2025-09-07 00:28:41,355.0
2025-09-07 00:34:53,355.0
2025-09-07 00:34:55,355.0
2025-09-07 00:35:04,355.0
2025-09-07 00:35:18,355.0
2025-09-07 00:35:25,355.0
2025-09-07 00:35:31,355.0
2025-09-07 00:35:36,355.0
2025-09-07 00:35:41,355.0
2025-09-07 00:36:08,355.0
2025-09-07 00:36:09,355.0
2025-09-07 00:36:35,355.0
2025-09-07 00:44:59,355.0
2025-09-07 00:45:36,355.0
