Timestamp,Price
2025-09-07 00:19:41,32.0
2025-09-07 00:19:51,32.0
2025-09-07 00:24:07,32.0
2025-09-07 00:26:02,32.0
2025-09-07 00:34:31,32.0
2025-09-07 00:34:32,32.0
2025-09-07 00:34:37,32.0
2025-09-07 00:34:38,32.0
2025-09-07 00:34:43,32.0
2025-09-07 00:34:44,32.0
2025-09-07 00:35:30,32.0
2025-09-07 00:35:51,32.0
2025-09-07 00:38:45,32.0
2025-09-07 00:44:27,32.0
2025-09-07 00:44:43,159.0
